user_id,age,reels_watch_time_hours,daily_screen_time_hours,scrolling_sessions_day,notifications_per_day,sleep_hours,physical_activity_hours_week,stress_level,attention_span_score,focus_level,task_completion_rate,age_group,screen_time_severity,wellness_score,productivity_index,high_screen_time_flag,poor_sleep_flag,reels_to_screen_ratio,stress_level_encoded,gender_Female,gender_Male,gender_Non-Binary,gender_Other,location_Rural,location_Suburban,location_Urban,platform_Instagram Reels,platform_TikTok,platform_YouTube Shorts,age_norm,reels_watch_time_hours_norm,daily_screen_time_hours_norm,scrolling_sessions_day_norm,notifications_per_day_norm,sleep_hours_norm,physical_activity_hours_week_norm,attention_span_score_norm,focus_level_norm,task_completion_rate_norm
8434,29,3.04,10.03,7,23,6.42,2.1,High,7.14,5.89,41.1,26-35,0.4888,0.5279,0.6253,1,0,0.3031,3,0,1,0,0,0,1,0,1,0,0,0.4828,0.395,0.5736,0.3158,0.2738,0.3545,0.2273,0.5065,0.5463,0.4698
8435,26,3.47,7.97,10,52,6.91,4.8,High,6.62,5.26,35.2,26-35,0.491,0.5478,0.561,0,0,0.4354,3,1,0,0,0,0,0,1,1,0,0,0.3793,0.4569,0.4264,0.4737,0.619,0.4459,0.5341,0.4167,0.4703,0.3807
8436,34,2.23,8.02,6,30,7.77,5.8,Low,10.0,6.68,54.2,26-35,0.3837,0.6962,0.8056,1,0,0.2781,1,0,0,1,0,0,0,1,1,0,0,0.6552,0.2782,0.43,0.2632,0.3571,0.6063,0.6477,1.0,0.6416,0.6677
8437,27,3.98,10.35,10,41,7.25,2.4,Medium,8.0,5.68,36.6,26-35,0.5787,0.5048,0.6301,1,0,0.3845,2,0,1,0,0,0,0,1,1,0,0,0.4138,0.5305,0.5964,0.4737,0.4881,0.5093,0.2614,0.6549,0.521,0.4018
8438,30,2.28,5.81,5,9,8.37,8.0,Low,7.29,5.71,52.8,26-35,0.3213,0.879,0.6701,0,0,0.3924,1,0,1,0,0,0,0,1,1,0,0,0.5172,0.2854,0.2721,0.2105,0.1071,0.7183,0.8977,0.5324,0.5246,0.6465
8439,20,5.4,10.28,13,49,6.89,3.7,Medium,7.98,4.72,27.0,18-25,0.6854,0.5146,0.5568,1,0,0.5253,2,1,0,0,0,0,1,0,0,0,1,0.1724,0.7351,0.5914,0.6316,0.5833,0.4422,0.4091,0.6514,0.4052,0.2568
8440,23,4.52,9.97,12,55,5.79,3.6,High,7.59,4.13,31.2,18-25,0.6191,0.4503,0.5383,1,1,0.4534,3,1,0,0,0,0,0,1,1,0,0,0.2759,0.6083,0.5693,0.5789,0.6548,0.2369,0.3977,0.5841,0.334,0.3202
8441,27,3.04,9.23,8,6,8.29,4.0,Medium,7.92,6.45,55.2,26-35,0.4788,0.7295,0.7284,1,0,0.3294,2,1,0,0,0,0,1,0,1,0,0,0.4138,0.395,0.5164,0.3684,0.0714,0.7034,0.4432,0.6411,0.6138,0.6828
8442,23,3.2,7.28,7,46,6.45,5.0,High,5.14,2.14,19.8,18-25,0.4289,0.5608,0.3355,0,0,0.4396,3,1,0,0,0,0,0,1,1,0,0,0.2759,0.418,0.3771,0.3158,0.5476,0.3601,0.5568,0.1613,0.0939,0.148
8443,21,3.41,9.87,10,42,8.0,2.7,High,7.57,3.87,21.9,18-25,0.5352,0.5396,0.4915,1,0,0.3455,3,1,0,0,0,0,0,1,1,0,0,0.2069,0.4483,0.5621,0.4737,0.5,0.6493,0.2955,0.5807,0.3026,0.1798
8444,41,3.63,9.35,6,16,6.74,1.2,Medium,8.39,6.23,49.0,36-45,0.4944,0.5288,0.7125,1,0,0.3882,2,1,0,0,0,0,0,1,1,0,0,0.8966,0.48,0.525,0.2632,0.1905,0.4142,0.125,0.7222,0.5873,0.5891
8445,24,4.77,9.52,13,56,7.19,5.8,High,4.53,3.7,32.4,18-25,0.6316,0.5828,0.4203,1,0,0.5011,3,1,0,0,0,1,0,0,0,1,0,0.3103,0.6443,0.5371,0.6316,0.6667,0.4981,0.6477,0.0561,0.2821,0.3384
8446,32,2.76,8.24,4,1,7.18,6.0,Low,7.33,5.19,40.4,26-35,0.3985,0.7867,0.6038,1,0,0.335,1,0,1,0,0,1,0,0,0,0,1,0.5862,0.3546,0.4457,0.1579,0.0119,0.4963,0.6705,0.5393,0.4619,0.4592
8447,17,3.47,6.53,6,40,5.9,5.7,High,7.32,4.67,37.3,<18,0.415,0.5903,0.5724,0,1,0.5314,3,1,0,0,0,1,0,0,0,1,0,0.069,0.4569,0.3236,0.2632,0.4762,0.2575,0.6364,0.5375,0.3991,0.4124
8448,34,2.96,7.07,7,22,8.48,5.4,Medium,7.61,4.59,25.1,26-35,0.4103,0.7342,0.5316,0,0,0.4187,2,1,0,0,0,0,0,1,0,0,1,0.6552,0.3834,0.3621,0.3158,0.2619,0.7388,0.6023,0.5876,0.3895,0.2281
8449,36,1.49,4.69,1,18,7.24,6.5,Low,7.83,6.48,44.2,36-45,0.2096,0.7478,0.6831,0,0,0.3177,1,1,0,0,0,0,0,1,0,0,1,0.7241,0.1715,0.1921,0.0,0.2143,0.5075,0.7273,0.6255,0.6175,0.5166
8450,22,4.23,10.03,14,55,6.54,2.0,High,7.73,4.24,33.5,18-25,0.6245,0.4139,0.5562,1,0,0.4217,3,0,1,0,0,1,0,0,0,1,0,0.2414,0.5665,0.5736,0.6842,0.6548,0.3769,0.2159,0.6083,0.3473,0.355
8451,38,2.41,6.31,2,16,7.98,7.1,Low,8.43,6.38,46.8,36-45,0.3109,0.8048,0.7107,0,0,0.3819,1,0,1,0,0,0,0,1,1,0,0,0.7931,0.3041,0.3079,0.0526,0.1905,0.6455,0.7955,0.7291,0.6054,0.5559
8452,20,3.97,10.92,7,29,6.97,4.2,Medium,7.86,6.19,50.1,18-25,0.5624,0.6085,0.6968,1,0,0.3636,2,0,0,1,0,0,0,1,0,0,1,0.1724,0.529,0.6371,0.3158,0.3452,0.4571,0.4659,0.6307,0.5825,0.6057
8453,31,3.2,6.86,10,20,6.94,4.5,Medium,7.49,5.59,37.8,26-35,0.4484,0.6514,0.6137,0,0,0.4665,2,0,1,0,0,0,0,1,0,0,1,0.5517,0.418,0.3471,0.4737,0.2381,0.4515,0.5,0.5669,0.5101,0.4199
8454,31,1.97,5.49,2,16,6.41,4.5,High,6.3,4.01,37.1,26-35,0.2661,0.6469,0.512,0,0,0.3588,3,0,1,0,0,0,0,1,0,0,1,0.5517,0.2407,0.2493,0.0526,0.1905,0.3526,0.5,0.3615,0.3195,0.4094
8455,27,3.64,8.73,8,45,6.95,4.7,Medium,7.62,4.93,36.4,26-35,0.4994,0.5703,0.5888,1,0,0.417,2,0,1,0,0,0,0,1,1,0,0,0.4138,0.4814,0.4807,0.3684,0.5357,0.4534,0.5227,0.5893,0.4305,0.3988
8456,21,5.42,11.08,15,44,6.51,2.3,High,5.38,4.13,37.6,18-25,0.7266,0.4639,0.4861,1,0,0.4892,3,1,0,0,0,1,0,0,0,1,0,0.2069,0.738,0.6486,0.7368,0.5238,0.3713,0.25,0.2028,0.334,0.4169
8457,17,4.02,7.72,9,44,6.96,4.4,High,7.54,5.13,40.5,<18,0.5052,0.5624,0.6094,0,0,0.5207,3,0,1,0,0,0,0,1,0,1,0,0.069,0.5362,0.4086,0.4211,0.5238,0.4552,0.4886,0.5755,0.4546,0.4607
8458,22,4.85,12.29,16,54,5.6,1.9,High,6.49,5.44,31.1,18-25,0.7353,0.3802,0.5469,1,1,0.3946,3,1,0,0,0,1,0,0,0,1,0,0.2414,0.6559,0.735,0.7895,0.6429,0.2015,0.2045,0.3943,0.492,0.3187
8459,26,0.91,3.37,2,2,8.54,5.9,Low,9.93,8.3,67.1,26-35,0.1545,0.8274,0.9127,0,0,0.27,1,0,0,0,1,1,0,0,0,0,1,0.3793,0.0879,0.0979,0.0526,0.0238,0.75,0.6591,0.9879,0.837,0.8625
8461,19,3.76,8.35,7,37,6.5,5.1,Medium,6.39,4.7,39.3,18-25,0.4866,0.5987,0.5488,1,0,0.4503,2,0,1,0,0,1,0,0,1,0,0,0.1379,0.4987,0.4536,0.3158,0.4405,0.3694,0.5682,0.377,0.4027,0.4426
8462,19,3.5,10.69,3,16,6.49,5.3,High,8.73,6.48,37.8,18-25,0.4907,0.6812,0.6894,1,0,0.3274,3,1,0,0,0,0,1,0,0,1,0,0.1379,0.4613,0.6207,0.1053,0.1905,0.3675,0.5909,0.7808,0.6175,0.4199
8463,30,4.38,9.25,11,40,6.95,4.5,High,7.8,5.38,29.6,26-35,0.5833,0.5803,0.5846,1,0,0.4735,3,0,1,0,0,0,0,1,1,0,0,0.5172,0.5881,0.5179,0.5263,0.4762,0.4534,0.5,0.6204,0.4848,0.2961
8464,20,2.95,6.46,7,42,7.51,4.4,Medium,8.16,5.69,37.3,18-25,0.3945,0.5891,0.6388,0,0,0.4567,2,1,0,0,0,0,0,1,0,1,0,0.1724,0.382,0.3186,0.3158,0.5,0.5578,0.4886,0.6825,0.5222,0.4124
8466,27,4.38,10.77,9,34,6.77,4.6,Medium,7.51,4.52,30.0,26-35,0.6013,0.5993,0.5449,1,0,0.4067,2,1,0,0,0,0,0,1,1,0,0,0.4138,0.5881,0.6264,0.4211,0.4048,0.4198,0.5114,0.5703,0.381,0.3021
8467,28,4.55,10.8,13,61,7.01,2.0,High,7.12,3.12,21.7,26-35,0.6515,0.4091,0.4478,1,0,0.4213,3,1,0,0,0,0,1,0,0,1,0,0.4483,0.6126,0.6286,0.6316,0.7262,0.4646,0.2159,0.503,0.2122,0.1767
8468,16,6.14,9.55,13,27,4.5200000000000005,5.7,High,4.4,2.39,10.0,<18,0.7081,0.5879,0.28,1,1,0.6429,3,1,0,0,0,0,0,1,0,1,0,0.0345,0.8418,0.5393,0.6316,0.3214,0.0,0.6364,0.0336,0.1241,0.0
8469,15,6.15,12.95,17,70,5.87,1.9,High,5.52,3.34,25.4,<18,0.8336,0.3327,0.4143,1,1,0.4749,3,0,1,0,0,0,0,1,0,1,0,0.0,0.8432,0.7821,0.8421,0.8333,0.2519,0.2045,0.2269,0.2387,0.2326
8470,37,2.94,5.76,6,21,7.19,5.0,High,7.64,6.03,34.0,36-45,0.3665,0.6763,0.6199,0,0,0.5104,3,0,0,0,1,0,0,1,1,0,0,0.7586,0.3805,0.2686,0.2632,0.25,0.4981,0.5568,0.5928,0.5632,0.3625
8471,31,1.86,4.57,9,21,7.14,5.4,Medium,8.53,6.11,43.5,26-35,0.307,0.6903,0.6914,0,0,0.407,2,1,0,0,0,1,0,0,0,0,1,0.5517,0.2249,0.1836,0.4211,0.25,0.4888,0.6023,0.7463,0.5728,0.506
8472,16,6.28,13.0,12,55,5.38,1.9,High,5.82,3.43,25.4,<18,0.7921,0.3689,0.4281,1,1,0.4831,3,1,0,0,0,0,0,1,0,1,0,0.0345,0.862,0.7857,0.5789,0.6548,0.1604,0.2045,0.2787,0.2495,0.2326
8473,34,1.68,7.16,3,5,7.87,3.0,Low,8.5,6.09,50.7,26-35,0.3018,0.6789,0.718,0,0,0.2346,1,1,0,0,0,0,0,1,0,0,1,0.6552,0.1989,0.3686,0.1053,0.0595,0.625,0.3295,0.7412,0.5704,0.6148
8474,30,2.7,5.38,7,32,7.74,6.4,Medium,7.61,3.84,46.2,26-35,0.3537,0.7116,0.5875,0,0,0.5019,2,1,0,0,0,0,0,1,0,1,0,0.5172,0.3459,0.2414,0.3158,0.381,0.6007,0.7159,0.5876,0.299,0.5468
8475,20,5.69,14.35,12,31,6.8,1.8,High,6.9,6.65,39.4,18-25,0.7932,0.501,0.6378,1,0,0.3965,3,0,1,0,0,1,0,0,0,1,0,0.1724,0.7769,0.8821,0.5789,0.369,0.4254,0.1932,0.4651,0.638,0.4441
8476,20,5.06,11.44,13,48,6.25,5.5,High,7.58,6.07,37.6,18-25,0.6957,0.5663,0.6335,1,0,0.4423,3,0,1,0,0,0,1,0,0,1,0,0.1724,0.6861,0.6743,0.6316,0.5714,0.3228,0.6136,0.5824,0.568,0.4169
8478,21,3.74,8.11,9,19,6.26,4.9,Medium,8.18,6.24,34.3,18-25,0.4995,0.6466,0.6476,1,0,0.4612,2,0,1,0,0,0,0,1,1,0,0,0.2069,0.4959,0.4364,0.4211,0.2262,0.3246,0.5455,0.6859,0.5885,0.3671
8479,26,2.69,7.83,5,14,6.89,4.3,Medium,7.0,3.56,32.8,26-35,0.3944,0.6632,0.5032,0,0,0.3436,2,0,1,0,0,0,0,1,0,0,1,0.3793,0.3445,0.4164,0.2105,0.1667,0.4422,0.4773,0.4823,0.2652,0.3444
8480,38,1.1,4.95,2,0,9.07,6.6,Low,8.57,6.96,54.6,36-45,0.2045,0.8809,0.7673,0,0,0.2222,1,0,1,0,0,0,1,0,0,0,1,0.7931,0.1153,0.2107,0.0526,0.0,0.8489,0.7386,0.7532,0.6754,0.6737
8481,23,3.96,9.76,8,34,8.07,4.4,Medium,7.81,3.66,34.4,18-25,0.5429,0.6375,0.5415,1,0,0.4057,2,0,1,0,0,0,1,0,1,0,0,0.2759,0.5276,0.5543,0.3684,0.4048,0.6623,0.4886,0.6221,0.2773,0.3686
8482,24,4.98,13.93,16,72,6.07,2.5,High,6.52,4.69,30.6,18-25,0.7835,0.3562,0.5188,1,0,0.3575,3,1,0,0,0,0,1,0,1,0,0,0.3103,0.6746,0.8521,0.7895,0.8571,0.2892,0.2727,0.3995,0.4015,0.3112
8483,32,1.24,3.43,5,27,7.48,4.8,Low,8.58,7.41,42.6,26-35,0.2043,0.6573,0.7367,0,0,0.3615,1,0,1,0,0,0,0,1,1,0,0,0.5862,0.1355,0.1021,0.2105,0.3214,0.5522,0.5341,0.755,0.7296,0.4924
8484,21,4.34,10.4,7,10,5.7,3.1,High,6.87,4.3,25.2,18-25,0.5699,0.5881,0.4956,1,1,0.4173,3,1,0,0,0,0,0,1,0,1,0,0.2069,0.5823,0.6,0.3158,0.119,0.2201,0.3409,0.4599,0.3545,0.2296
8485,42,0.3,2.62,1,6,9.48,8.899999999999999,Low,10.0,8.61,67.5,36-45,0.0921,0.9644,0.928,0,0,0.1145,1,1,0,0,0,0,1,0,0,0,1,0.931,0.0,0.0443,0.0,0.0714,0.9254,1.0,1.0,0.8744,0.8686
8486,44,0.68,3.28,2,0,9.03,6.3,Low,9.12,6.97,55.7,36-45,0.1396,0.8676,0.7913,0,0,0.2073,1,1,0,0,0,1,0,0,0,0,1,1.0,0.0548,0.0914,0.0526,0.0,0.8414,0.7045,0.8481,0.6766,0.6903
8487,41,2.59,5.61,4,33,7.5,4.5,Medium,6.34,4.33,36.4,36-45,0.3234,0.6248,0.5222,0,0,0.4617,2,1,0,0,0,0,1,0,0,0,1,0.8966,0.3301,0.2579,0.1579,0.3929,0.556,0.5,0.3684,0.3581,0.3988
8488,18,6.42,14.46,16,54,6.1,4.5,High,5.76,3.05,14.0,<18,0.8763,0.5002,0.3673,1,0,0.444,3,0,1,0,0,0,1,0,0,1,0,0.1034,0.8822,0.89,0.7895,0.6429,0.2948,0.5,0.2683,0.2037,0.0604
8489,39,1.19,4.82,5,10,7.49,5.9,Low,8.37,6.85,48.4,36-45,0.2363,0.7616,0.7319,0,0,0.2469,1,1,0,0,0,1,0,0,0,1,0,0.8276,0.1283,0.2014,0.2105,0.119,0.5541,0.6591,0.7187,0.6621,0.5801
8491,18,3.58,9.7,9,56,6.56,3.9,Low,8.2,6.0,46.4,<18,0.5304,0.4858,0.6873,1,0,0.3691,1,0,1,0,0,0,0,1,0,0,1,0.1034,0.4728,0.55,0.4211,0.6667,0.3806,0.4318,0.6894,0.5596,0.5498
8492,29,3.74,5.97,9,42,7.22,3.9,Low,8.11,6.23,48.9,26-35,0.446,0.5591,0.7023,0,0,0.6265,1,0,1,0,0,0,0,1,1,0,0,0.4828,0.4959,0.2836,0.4211,0.5,0.5037,0.4318,0.6739,0.5873,0.5876
8493,21,3.83,7.66,7,35,6.33,7.3,High,7.8,5.75,30.8,18-25,0.4732,0.6863,0.6028,0,0,0.5,3,1,0,0,0,0,0,1,0,1,0,0.2069,0.5088,0.4043,0.3158,0.4167,0.3377,0.8182,0.6204,0.5294,0.3142
8494,37,0.3,4.77,1,1,7.33,3.3,Low,9.42,5.5,63.6,36-45,0.1458,0.6859,0.7795,0,0,0.0629,1,0,1,0,0,1,0,0,0,0,1,0.7586,0.0,0.1979,0.0,0.0119,0.5243,0.3636,0.8999,0.4992,0.8097
8495,40,1.73,5.48,7,35,7.44,3.0,Low,7.15,4.22,26.3,36-45,0.3026,0.5565,0.5068,0,0,0.3157,1,0,1,0,0,0,0,1,1,0,0,0.8621,0.2061,0.2486,0.3158,0.4167,0.5448,0.3295,0.5082,0.3448,0.2462
8496,27,3.17,10.15,9,30,7.11,3.1,Medium,8.12,5.14,24.0,26-35,0.5189,0.5666,0.5651,1,0,0.3123,2,0,1,0,0,1,0,0,1,0,0,0.4138,0.4137,0.5821,0.4211,0.3571,0.4832,0.3409,0.6756,0.4558,0.2115
8497,29,3.82,9.07,9,34,7.0,4.8,Medium,7.55,6.7,41.6,26-35,0.5279,0.6153,0.671,1,0,0.4212,2,1,0,0,0,0,1,0,1,0,0,0.4828,0.5074,0.505,0.4211,0.4048,0.4627,0.5341,0.5772,0.644,0.4773
8499,37,1.25,6.54,3,7,8.3,4.8,Low,8.04,5.95,43.3,36-45,0.2626,0.7578,0.6676,0,0,0.1911,1,0,1,0,0,0,0,1,0,0,1,0.7586,0.1369,0.3243,0.1053,0.0833,0.7052,0.5341,0.6618,0.5535,0.503
8500,20,4.72,12.75,9,32,7.19,4.2,High,6.16,5.17,33.7,18-25,0.6696,0.6056,0.5358,1,0,0.3702,3,1,0,0,0,0,1,0,1,0,0,0.1724,0.6371,0.7679,0.4211,0.381,0.4981,0.4659,0.3374,0.4594,0.358
8501,32,2.79,9.63,6,14,7.24,2.6,Medium,6.7,5.05,40.2,26-35,0.4549,0.6087,0.5759,1,0,0.2897,2,1,0,0,0,0,1,0,0,1,0,0.5862,0.3589,0.545,0.2632,0.1667,0.5075,0.2841,0.4305,0.445,0.4562
8502,18,3.95,7.92,8,34,6.89,3.6,Low,8.09,7.0,35.0,<18,0.4963,0.5642,0.6748,0,0,0.4987,1,0,1,0,0,0,0,1,1,0,0,0.1034,0.5261,0.4229,0.3684,0.4048,0.4422,0.3977,0.6704,0.6802,0.3776
8503,44,1.76,5.86,5,25,9.879999999999999,5.7,Low,8.93,7.51,64.3,36-45,0.2938,0.7849,0.838,0,0,0.3003,1,0,1,0,0,0,1,0,0,1,0,1.0,0.2105,0.2757,0.2105,0.2976,1.0,0.6364,0.8154,0.7417,0.8202
8504,19,3.99,11.3,9,30,6.97,3.4,Medium,8.15,7.04,46.1,18-25,0.593,0.5735,0.722,1,0,0.3531,2,0,1,0,0,0,1,0,0,1,0,0.1379,0.5319,0.6643,0.4211,0.3571,0.4571,0.375,0.6808,0.685,0.5453
8505,20,4.63,9.13,12,39,6.89,5.0,High,5.82,4.21,41.6,18-25,0.6041,0.6014,0.5202,1,0,0.5071,3,0,1,0,0,1,0,0,1,0,0,0.1724,0.6241,0.5093,0.5789,0.4643,0.4422,0.5568,0.2787,0.3436,0.4773
8506,19,5.55,11.89,15,69,7.32,3.9,High,6.67,2.32,10.0,18-25,0.754,0.4663,0.357,1,0,0.4668,3,0,1,0,0,0,1,0,1,0,0,0.1379,0.7568,0.7064,0.7368,0.8214,0.5224,0.4318,0.4254,0.1157,0.0
8507,34,0.33,4.65,1,0,9.879999999999999,5.3,Low,10.0,7.17,72.8,26-35,0.1445,0.8584,0.8966,0,0,0.071,1,1,0,0,0,0,0,1,0,0,1,0.6552,0.0043,0.1893,0.0,0.0,1.0,0.5909,1.0,0.7007,0.9486
8508,40,2.85,7.49,7,25,7.08,6.3,Medium,9.27,7.48,71.6,36-45,0.4148,0.7093,0.8776,0,0,0.3805,2,1,0,0,0,1,0,0,0,1,0,0.8621,0.3676,0.3921,0.3158,0.2976,0.4776,0.7045,0.874,0.7381,0.9305
8509,19,2.47,5.67,9,45,6.82,5.1,Medium,7.97,6.78,58.5,18-25,0.3683,0.5814,0.7551,0,0,0.4356,2,1,0,0,0,0,1,0,1,0,0,0.1379,0.3128,0.2621,0.4211,0.5357,0.4291,0.5682,0.6497,0.6536,0.7326
8510,39,3.27,4.11,4,17,6.97,5.9,Medium,8.69,7.0,59.5,36-45,0.3235,0.7182,0.7923,0,0,0.7956,2,0,1,0,0,0,0,1,0,0,1,0.8276,0.4281,0.1507,0.1579,0.2024,0.4571,0.6591,0.7739,0.6802,0.7477
8511,33,3.16,7.8,8,43,7.38,7.4,Medium,8.65,6.26,43.4,26-35,0.4496,0.6989,0.7006,0,0,0.4051,2,1,0,0,0,0,1,0,0,0,1,0.6207,0.4123,0.4143,0.3684,0.5119,0.5336,0.8295,0.767,0.5909,0.5045
8512,18,4.36,6.78,11,44,6.13,3.6,High,7.43,4.53,24.4,<18,0.5205,0.5016,0.5204,0,0,0.6431,3,1,0,0,0,0,0,1,0,1,0,0.1034,0.5852,0.3414,0.5263,0.5238,0.3004,0.3977,0.5565,0.3822,0.2175
8513,20,3.83,8.35,11,32,7.32,1.4,Medium,9.06,5.14,40.5,18-25,0.5304,0.5001,0.6629,1,0,0.4587,2,0,1,0,0,0,0,1,0,1,0,0.1724,0.5088,0.4536,0.5263,0.381,0.5224,0.1477,0.8378,0.4558,0.4607
8514,29,4.74,10.39,13,42,6.49,3.5,High,6.07,3.88,24.4,26-35,0.6517,0.5175,0.4492,1,0,0.4562,3,1,0,0,0,0,1,0,0,1,0,0.4828,0.64,0.5993,0.6316,0.5,0.3675,0.3864,0.3218,0.3038,0.2175
8515,26,3.61,8.53,10,34,6.9,5.2,Medium,6.56,4.57,38.6,26-35,0.5128,0.6275,0.5473,1,0,0.4232,2,1,0,0,0,0,0,1,0,1,0,0.3793,0.4771,0.4664,0.4737,0.4048,0.444,0.5795,0.4064,0.3871,0.432
8516,25,3.44,6.7,7,20,7.82,4.6,High,8.89,6.39,50.4,18-25,0.4276,0.6865,0.7413,0,0,0.5134,3,1,0,0,0,0,0,1,1,0,0,0.3448,0.4526,0.3357,0.3158,0.2381,0.6157,0.5114,0.8085,0.6066,0.6103
8517,20,4.3,11.47,12,59,5.73,3.8,High,7.21,4.84,25.0,18-25,0.6444,0.4417,0.5263,1,1,0.3749,3,0,1,0,0,0,1,0,0,0,1,0.1724,0.5766,0.6764,0.5789,0.7024,0.2257,0.4205,0.5186,0.4196,0.2266
8518,29,3.57,9.64,11,38,5.88,6.1,High,8.13,5.32,36.8,26-35,0.5483,0.6125,0.6224,1,1,0.3703,3,0,1,0,0,0,1,0,1,0,0,0.4828,0.4714,0.5457,0.5263,0.4524,0.2537,0.6818,0.6773,0.4775,0.4048
8519,18,5.25,10.69,12,54,5.44,2.3,High,6.23,3.96,14.8,<18,0.6774,0.3903,0.4199,1,1,0.4911,3,1,0,0,0,0,0,1,0,1,0,0.1034,0.7135,0.6207,0.5789,0.6429,0.1716,0.25,0.3494,0.3135,0.0725
8520,19,4.27,9.68,11,62,7.0,4.5,Medium,7.92,4.85,24.4,18-25,0.588,0.5035,0.5491,1,0,0.4411,2,1,0,0,0,0,0,1,0,1,0,0.1379,0.5723,0.5486,0.5263,0.7381,0.4627,0.5,0.6411,0.4208,0.2175
8521,20,2.23,6.03,8,36,7.66,5.1,Low,8.71,6.85,58.9,18-25,0.354,0.6433,0.7852,0,0,0.3698,1,1,0,0,0,0,1,0,1,0,0,0.1724,0.2782,0.2879,0.3684,0.4286,0.5858,0.5682,0.7774,0.6621,0.7387
8522,42,0.53,4.9,3,0,8.08,6.3,Low,8.5,5.45,43.9,36-45,0.1818,0.834,0.668,0,0,0.1082,1,0,1,0,0,1,0,0,1,0,0,0.931,0.0332,0.2071,0.1053,0.0,0.6642,0.7045,0.7412,0.4932,0.5121
8523,17,5.22,11.87,14,59,6.1,4.0,High,6.13,3.46,14.4,<18,0.7252,0.4627,0.3967,1,0,0.4398,3,1,0,0,0,0,0,1,0,0,1,0.069,0.7092,0.705,0.6842,0.7024,0.2948,0.4432,0.3322,0.2532,0.0665
8524,22,4.47,11.2,8,22,7.53,1.9,High,5.53,1.69,23.0,18-25,0.607,0.5629,0.3454,1,0,0.3991,3,0,1,0,0,0,1,0,1,0,0,0.2414,0.6011,0.6571,0.3684,0.2619,0.5616,0.2045,0.2286,0.0397,0.1964
8525,19,3.06,8.5,12,64,6.97,4.2,Medium,6.42,3.65,31.1,18-25,0.5016,0.4835,0.4795,1,0,0.36,2,1,0,0,0,1,0,0,1,0,0,0.1379,0.3978,0.4643,0.5789,0.7619,0.4571,0.4659,0.3822,0.2761,0.3187
8526,21,2.74,7.9,6,18,6.88,3.6,Medium,7.38,5.96,50.5,18-25,0.4089,0.621,0.6733,0,0,0.3468,2,1,0,0,0,0,1,0,0,0,1,0.2069,0.3517,0.4214,0.2632,0.2143,0.4403,0.3977,0.5479,0.5547,0.6118
8527,23,4.55,8.73,13,35,8.06,4.7,Low,7.72,6.73,55.7,18-25,0.5997,0.6454,0.7336,1,0,0.5212,1,1,0,0,0,1,0,0,0,0,1,0.2759,0.6126,0.4807,0.6316,0.4167,0.6604,0.5227,0.6066,0.6476,0.6903
8528,25,3.0,9.91,4,32,7.89,2.8,Medium,10.0,8.21,51.9,18-25,0.4536,0.5753,0.8521,1,0,0.3027,2,1,0,0,0,0,0,1,0,0,1,0.3448,0.3892,0.565,0.1579,0.381,0.6287,0.3068,1.0,0.8261,0.6329
8529,35,2.14,5.69,8,27,7.58,5.4,Low,8.62,5.97,39.8,26-35,0.3405,0.6845,0.6749,0,0,0.3761,1,1,0,0,0,0,1,0,0,0,1,0.6897,0.2652,0.2636,0.3684,0.3214,0.5709,0.6023,0.7619,0.5559,0.4502
8530,27,3.35,6.43,6,20,7.94,7.0,Low,7.32,5.17,32.6,26-35,0.4059,0.7851,0.572,0,0,0.521,1,0,1,0,0,0,0,1,1,0,0,0.4138,0.4396,0.3164,0.2632,0.2381,0.6381,0.7841,0.5375,0.4594,0.3414
8531,30,5.0,10.43,16,65,7.19,2.7,High,5.92,4.62,30.0,26-35,0.6971,0.4287,0.4929,1,0,0.4794,3,0,1,0,0,0,0,1,1,0,0,0.5172,0.6775,0.6021,0.7895,0.7738,0.4981,0.2955,0.2959,0.3931,0.3021
8532,28,4.17,10.32,13,56,7.91,2.6,Low,7.82,4.57,24.6,26-35,0.6185,0.4825,0.5363,1,0,0.4041,1,1,0,0,0,0,1,0,1,0,0,0.4483,0.5578,0.5943,0.6316,0.6667,0.6325,0.2841,0.6238,0.3871,0.2205
8533,26,2.64,7.17,6,30,6.68,4.8,Medium,9.17,6.74,44.0,26-35,0.3852,0.6183,0.7386,0,0,0.3682,2,1,0,0,0,0,0,1,0,0,1,0.3793,0.3373,0.3693,0.2632,0.3571,0.403,0.5341,0.8568,0.6488,0.5136
8534,30,0.65,3.84,1,11,7.73,5.2,Low,9.41,7.11,56.3,26-35,0.1419,0.739,0.8088,0,0,0.1693,1,1,0,0,0,0,0,1,0,0,1,0.5172,0.0505,0.1314,0.0,0.131,0.5989,0.5795,0.8982,0.6935,0.6994
8535,36,2.71,6.08,6,29,6.74,3.0,High,9.15,5.38,37.3,36-45,0.3618,0.5532,0.6622,0,0,0.4457,3,1,0,0,0,0,1,0,0,1,0,0.7241,0.3474,0.2914,0.2632,0.3452,0.4142,0.3295,0.8533,0.4848,0.4124
8536,27,2.33,7.17,7,6,7.19,4.6,Low,7.83,6.84,44.9,26-35,0.378,0.7142,0.6989,0,0,0.325,1,0,1,0,0,0,1,0,0,1,0,0.4138,0.2926,0.3693,0.3158,0.0714,0.4981,0.5114,0.6255,0.6609,0.5272
